,f0,fname,folder,len,pitch_mod,sentence,voice
277,170.0,Kimberly/1_170.mp3,Kimberly,13.704036281179139,2.3684210526315788,1.0,Kimberly_170
278,170.0,Kimberly/1_170.mp3,Kimberly,13.704036281179139,2.6842105263157894,1.0,Kimberly_170
279,172.0,Kimberly/1_172.mp3,Kimberly,13.704036281179139,3.0,1.0,Kimberly_172
280,129.0,Kimberly/2_129.mp3,Kimberly,12.048027210884353,-3.0,2.0,Kimberly_129
281,132.0,Kimberly/2_132.mp3,Kimberly,12.048027210884353,-2.6842105263157894,2.0,Kimberly_132
282,134.0,Kimberly/2_134.mp3,Kimberly,12.048027210884353,-2.3684210526315788,2.0,Kimberly_134
283,136.0,Kimberly/2_136.mp3,Kimberly,12.048027210884353,-2.0526315789473686,2.0,Kimberly_136
284,140.0,Kimberly/2_140.mp3,Kimberly,12.048027210884353,-1.736842105263158,2.0,Kimberly_140
285,139.0,Kimberly/2_139.mp3,Kimberly,12.048027210884353,-1.4210526315789473,2.0,Kimberly_139
286,144.0,Kimberly/2_144.mp3,Kimberly,12.048027210884353,-1.105263157894737,2.0,Kimberly_144
287,146.0,Kimberly/2_146.mp3,Kimberly,12.048027210884353,-0.7894736842105265,2.0,Kimberly_146
288,150.0,Kimberly/2_150.mp3,Kimberly,12.048027210884353,-0.47368421052631593,2.0,Kimberly_150
289,151.0,Kimberly/2_151.mp3,Kimberly,12.048027210884353,-0.1578947368421053,2.0,Kimberly_151
290,151.0,Kimberly/2_151.mp3,Kimberly,12.048027210884353,0.1578947368421053,2.0,Kimberly_151
291,154.0,Kimberly/2_154.mp3,Kimberly,12.048027210884353,0.4736842105263155,2.0,Kimberly_154
292,156.0,Kimberly/2_156.mp3,Kimberly,12.048027210884353,0.7894736842105261,2.0,Kimberly_156
293,159.0,Kimberly/2_159.mp3,Kimberly,12.048027210884353,1.1052631578947363,2.0,Kimberly_159
294,162.0,Kimberly/2_162.mp3,Kimberly,12.048027210884353,1.421052631578947,2.0,Kimberly_162
295,164.0,Kimberly/2_164.mp3,Kimberly,12.048027210884353,1.7368421052631575,2.0,Kimberly_164
296,163.0,Kimberly/2_163.mp3,Kimberly,12.048027210884353,2.052631578947368,2.0,Kimberly_163
297,166.0,Kimberly/2_166.mp3,Kimberly,12.048027210884353,2.3684210526315788,2.0,Kimberly_166
298,168.0,Kimberly/2_168.mp3,Kimberly,12.048027210884353,2.6842105263157894,2.0,Kimberly_168
299,170.0,Kimberly/2_170.mp3,Kimberly,12.048027210884353,3.0,2.0,Kimberly_170
300,132.0,Kimberly/3_132.mp3,Kimberly,18.216009070294785,-3.0,3.0,Kimberly_132
301,133.0,Kimberly/3_133.mp3,Kimberly,18.216009070294785,-2.6842105263157894,3.0,Kimberly_133
302,136.0,Kimberly/3_136.mp3,Kimberly,18.216009070294785,-2.3684210526315788,3.0,Kimberly_136
303,138.0,Kimberly/3_138.mp3,Kimberly,18.216009070294785,-2.0526315789473686,3.0,Kimberly_138
304,141.0,Kimberly/3_141.mp3,Kimberly,18.216009070294785,-1.736842105263158,3.0,Kimberly_141
305,141.0,Kimberly/3_141.mp3,Kimberly,18.216009070294785,-1.4210526315789473,3.0,Kimberly_141
306,145.0,Kimberly/3_145.mp3,Kimberly,18.216009070294785,-1.105263157894737,3.0,Kimberly_145
307,146.0,Kimberly/3_146.mp3,Kimberly,18.216009070294785,-0.7894736842105265,3.0,Kimberly_146
308,150.0,Kimberly/3_150.mp3,Kimberly,18.216009070294785,-0.47368421052631593,3.0,Kimberly_150
309,152.0,Kimberly/3_152.mp3,Kimberly,18.216009070294785,-0.1578947368421053,3.0,Kimberly_152
310,153.0,Kimberly/3_153.mp3,Kimberly,18.216009070294785,0.1578947368421053,3.0,Kimberly_153
311,155.0,Kimberly/3_155.mp3,Kimberly,18.216009070294785,0.4736842105263155,3.0,Kimberly_155
312,156.0,Kimberly/3_156.mp3,Kimberly,18.216009070294785,0.7894736842105261,3.0,Kimberly_156
313,159.0,Kimberly/3_159.mp3,Kimberly,18.216009070294785,1.1052631578947363,3.0,Kimberly_159
314,160.0,Kimberly/3_160.mp3,Kimberly,18.216009070294785,1.421052631578947,3.0,Kimberly_160
315,161.0,Kimberly/3_161.mp3,Kimberly,18.216009070294785,1.7368421052631575,3.0,Kimberly_161
316,163.0,Kimberly/3_163.mp3,Kimberly,18.216009070294785,2.052631578947368,3.0,Kimberly_163
317,165.0,Kimberly/3_165.mp3,Kimberly,18.216009070294785,2.3684210526315788,3.0,Kimberly_165
318,165.0,Kimberly/3_165.mp3,Kimberly,18.216009070294785,2.6842105263157894,3.0,Kimberly_165
319,165.0,Kimberly/3_165.mp3,Kimberly,18.216009070294785,3.0,3.0,Kimberly_165
320,137.0,Kimberly/4_137.mp3,Kimberly,16.128027210884355,-3.0,4.0,Kimberly_137
321,137.0,Kimberly/4_137.mp3,Kimberly,16.128027210884355,-2.6842105263157894,4.0,Kimberly_137
322,139.0,Kimberly/4_139.mp3,Kimberly,16.128027210884355,-2.3684210526315788,4.0,Kimberly_139
323,143.0,Kimberly/4_143.mp3,Kimberly,16.128027210884355,-2.0526315789473686,4.0,Kimberly_143
324,144.0,Kimberly/4_144.mp3,Kimberly,16.128027210884355,-1.736842105263158,4.0,Kimberly_144
325,146.0,Kimberly/4_146.mp3,Kimberly,16.128027210884355,-1.4210526315789473,4.0,Kimberly_146
326,149.0,Kimberly/4_149.mp3,Kimberly,16.128027210884355,-1.105263157894737,4.0,Kimberly_149
327,150.0,Kimberly/4_150.mp3,Kimberly,16.128027210884355,-0.7894736842105265,4.0,Kimberly_150
328,154.0,Kimberly/4_154.mp3,Kimberly,16.128027210884355,-0.47368421052631593,4.0,Kimberly_154
329,155.0,Kimberly/4_155.mp3,Kimberly,16.128027210884355,-0.1578947368421053,4.0,Kimberly_155
330,157.0,Kimberly/4_157.mp3,Kimberly,16.128027210884355,0.1578947368421053,4.0,Kimberly_157
331,161.0,Kimberly/4_161.mp3,Kimberly,16.128027210884355,0.4736842105263155,4.0,Kimberly_161
332,162.0,Kimberly/4_162.mp3,Kimberly,16.128027210884355,0.7894736842105261,4.0,Kimberly_162
333,164.0,Kimberly/4_164.mp3,Kimberly,16.128027210884355,1.1052631578947363,4.0,Kimberly_164
334,164.0,Kimberly/4_164.mp3,Kimberly,16.128027210884355,1.421052631578947,4.0,Kimberly_164
335,167.0,Kimberly/4_167.mp3,Kimberly,16.128027210884355,1.7368421052631575,4.0,Kimberly_167
336,169.0,Kimberly/4_169.mp3,Kimberly,16.128027210884355,2.052631578947368,4.0,Kimberly_169
337,166.0,Kimberly/4_166.mp3,Kimberly,16.128027210884355,2.3684210526315788,4.0,Kimberly_166
338,165.0,Kimberly/4_165.mp3,Kimberly,16.128027210884355,2.6842105263157894,4.0,Kimberly_165
339,162.0,Kimberly/4_162.mp3,Kimberly,16.128027210884355,3.0,4.0,Kimberly_162
340,131.0,Kimberly/5_131.mp3,Kimberly,16.56,-3.0,5.0,Kimberly_131
341,134.0,Kimberly/5_134.mp3,Kimberly,16.56,-2.6842105263157894,5.0,Kimberly_134
342,137.0,Kimberly/5_137.mp3,Kimberly,16.56,-2.3684210526315788,5.0,Kimberly_137
343,139.0,Kimberly/5_139.mp3,Kimberly,16.56,-2.0526315789473686,5.0,Kimberly_139
344,139.0,Kimberly/5_139.mp3,Kimberly,16.56,-1.736842105263158,5.0,Kimberly_139
345,143.0,Kimberly/5_143.mp3,Kimberly,16.56,-1.4210526315789473,5.0,Kimberly_143
346,146.0,Kimberly/5_146.mp3,Kimberly,16.56,-1.105263157894737,5.0,Kimberly_146
347,146.0,Kimberly/5_146.mp3,Kimberly,16.56,-0.7894736842105265,5.0,Kimberly_146
348,149.0,Kimberly/5_149.mp3,Kimberly,16.56,-0.47368421052631593,5.0,Kimberly_149
349,149.0,Kimberly/5_149.mp3,Kimberly,16.56,-0.1578947368421053,5.0,Kimberly_149
350,152.0,Kimberly/5_152.mp3,Kimberly,16.56,0.1578947368421053,5.0,Kimberly_152
351,154.0,Kimberly/5_154.mp3,Kimberly,16.56,0.4736842105263155,5.0,Kimberly_154
352,157.0,Kimberly/5_157.mp3,Kimberly,16.56,0.7894736842105261,5.0,Kimberly_157
353,158.0,Kimberly/5_158.mp3,Kimberly,16.56,1.1052631578947363,5.0,Kimberly_158
354,159.0,Kimberly/5_159.mp3,Kimberly,16.56,1.421052631578947,5.0,Kimberly_159
355,162.0,Kimberly/5_162.mp3,Kimberly,16.56,1.7368421052631575,5.0,Kimberly_162
356,165.0,Kimberly/5_165.mp3,Kimberly,16.56,2.052631578947368,5.0,Kimberly_165
357,168.0,Kimberly/5_168.mp3,Kimberly,16.56,2.3684210526315788,5.0,Kimberly_168
358,169.0,Kimberly/5_169.mp3,Kimberly,16.56,2.6842105263157894,5.0,Kimberly_169
359,170.0,Kimberly/5_170.mp3,Kimberly,16.56,3.0,5.0,Kimberly_170
360,120.0,Kendra/0_120.mp3,Kendra,14.088027210884354,-3.0,0.0,Kendra_120
361,123.0,Kendra/0_123.mp3,Kendra,14.088027210884354,-2.6842105263157894,0.0,Kendra_123
362,125.0,Kendra/0_125.mp3,Kendra,14.088027210884354,-2.3684210526315788,0.0,Kendra_125
363,127.0,Kendra/0_127.mp3,Kendra,14.088027210884354,-2.0526315789473686,0.0,Kendra_127
364,128.0,Kendra/0_128.mp3,Kendra,14.088027210884354,-1.736842105263158,0.0,Kendra_128
365,130.0,Kendra/0_130.mp3,Kendra,14.088027210884354,-1.4210526315789473,0.0,Kendra_130
366,133.0,Kendra/0_133.mp3,Kendra,14.088027210884354,-1.105263157894737,0.0,Kendra_133
367,135.0,Kendra/0_135.mp3,Kendra,14.088027210884354,-0.7894736842105265,0.0,Kendra_135
368,137.0,Kendra/0_137.mp3,Kendra,14.088027210884354,-0.47368421052631593,0.0,Kendra_137
369,141.0,Kendra/0_141.mp3,Kendra,14.088027210884354,-0.1578947368421053,0.0,Kendra_141
370,142.0,Kendra/0_142.mp3,Kendra,14.088027210884354,0.1578947368421053,0.0,Kendra_142
371,144.0,Kendra/0_144.mp3,Kendra,14.088027210884354,0.4736842105263155,0.0,Kendra_144
372,146.0,Kendra/0_146.mp3,Kendra,14.088027210884354,0.7894736842105261,0.0,Kendra_146
373,148.0,Kendra/0_148.mp3,Kendra,14.088027210884354,1.1052631578947363,0.0,Kendra_148
374,151.0,Kendra/0_151.mp3,Kendra,14.088027210884354,1.421052631578947,0.0,Kendra_151
375,151.0,Kendra/0_151.mp3,Kendra,14.088027210884354,1.7368421052631575,0.0,Kendra_151
376,154.0,Kendra/0_154.mp3,Kendra,14.088027210884354,2.052631578947368,0.0,Kendra_154
377,156.0,Kendra/0_156.mp3,Kendra,14.088027210884354,2.3684210526315788,0.0,Kendra_156
378,159.0,Kendra/0_159.mp3,Kendra,14.088027210884354,2.6842105263157894,0.0,Kendra_159
379,163.0,Kendra/0_163.mp3,Kendra,14.088027210884354,3.0,0.0,Kendra_163
380,124.0,Kendra/1_124.mp3,Kendra,13.608027210884353,-3.0,1.0,Kendra_124
381,125.0,Kendra/1_125.mp3,Kendra,13.608027210884353,-2.6842105263157894,1.0,Kendra_125
382,128.0,Kendra/1_128.mp3,Kendra,13.608027210884353,-2.3684210526315788,1.0,Kendra_128
383,131.0,Kendra/1_131.mp3,Kendra,13.608027210884353,-2.0526315789473686,1.0,Kendra_131
384,131.0,Kendra/1_131.mp3,Kendra,13.608027210884353,-1.736842105263158,1.0,Kendra_131
385,133.0,Kendra/1_133.mp3,Kendra,13.608027210884353,-1.4210526315789473,1.0,Kendra_133
386,135.0,Kendra/1_135.mp3,Kendra,13.608027210884353,-1.105263157894737,1.0,Kendra_135
387,136.0,Kendra/1_136.mp3,Kendra,13.608027210884353,-0.7894736842105265,1.0,Kendra_136
388,138.0,Kendra/1_138.mp3,Kendra,13.608027210884353,-0.47368421052631593,1.0,Kendra_138
389,143.0,Kendra/1_143.mp3,Kendra,13.608027210884353,-0.1578947368421053,1.0,Kendra_143
390,145.0,Kendra/1_145.mp3,Kendra,13.608027210884353,0.1578947368421053,1.0,Kendra_145
391,147.0,Kendra/1_147.mp3,Kendra,13.608027210884353,0.4736842105263155,1.0,Kendra_147
392,149.0,Kendra/1_149.mp3,Kendra,13.608027210884353,0.7894736842105261,1.0,Kendra_149
393,151.0,Kendra/1_151.mp3,Kendra,13.608027210884353,1.1052631578947363,1.0,Kendra_151
394,152.0,Kendra/1_152.mp3,Kendra,13.608027210884353,1.421052631578947,1.0,Kendra_152
395,153.0,Kendra/1_153.mp3,Kendra,13.608027210884353,1.7368421052631575,1.0,Kendra_153
396,157.0,Kendra/1_157.mp3,Kendra,13.608027210884353,2.052631578947368,1.0,Kendra_157
397,158.0,Kendra/1_158.mp3,Kendra,13.608027210884353,2.3684210526315788,1.0,Kendra_158
398,161.0,Kendra/1_161.mp3,Kendra,13.608027210884353,2.6842105263157894,1.0,Kendra_161
399,164.0,Kendra/1_164.mp3,Kendra,13.608027210884353,3.0,1.0,Kendra_164
400,120.0,Kendra/2_120.mp3,Kendra,12.48,-3.0,2.0,Kendra_120
401,122.0,Kendra/2_122.mp3,Kendra,12.48,-2.6842105263157894,2.0,Kendra_122
402,123.0,Kendra/2_123.mp3,Kendra,12.48,-2.3684210526315788,2.0,Kendra_123
403,126.0,Kendra/2_126.mp3,Kendra,12.48,-2.0526315789473686,2.0,Kendra_126
404,128.0,Kendra/2_128.mp3,Kendra,12.48,-1.736842105263158,2.0,Kendra_128
405,131.0,Kendra/2_131.mp3,Kendra,12.48,-1.4210526315789473,2.0,Kendra_131
406,133.0,Kendra/2_133.mp3,Kendra,12.48,-1.105263157894737,2.0,Kendra_133
407,136.0,Kendra/2_136.mp3,Kendra,12.48,-0.7894736842105265,2.0,Kendra_136
408,138.0,Kendra/2_138.mp3,Kendra,12.48,-0.47368421052631593,2.0,Kendra_138
409,141.0,Kendra/2_141.mp3,Kendra,12.48,-0.1578947368421053,2.0,Kendra_141
410,144.0,Kendra/2_144.mp3,Kendra,12.48,0.1578947368421053,2.0,Kendra_144
411,146.0,Kendra/2_146.mp3,Kendra,12.48,0.4736842105263155,2.0,Kendra_146
412,148.0,Kendra/2_148.mp3,Kendra,12.48,0.7894736842105261,2.0,Kendra_148
413,150.0,Kendra/2_150.mp3,Kendra,12.48,1.1052631578947363,2.0,Kendra_150
414,150.0,Kendra/2_150.mp3,Kendra,12.48,1.421052631578947,2.0,Kendra_150
415,153.0,Kendra/2_153.mp3,Kendra,12.48,1.7368421052631575,2.0,Kendra_153
416,156.0,Kendra/2_156.mp3,Kendra,12.48,2.052631578947368,2.0,Kendra_156
417,159.0,Kendra/2_159.mp3,Kendra,12.48,2.3684210526315788,2.0,Kendra_159
418,161.0,Kendra/2_161.mp3,Kendra,12.48,2.6842105263157894,2.0,Kendra_161
419,162.0,Kendra/2_162.mp3,Kendra,12.48,3.0,2.0,Kendra_162
420,116.0,Kendra/3_116.mp3,Kendra,18.336009070294786,-3.0,3.0,Kendra_116
421,118.0,Kendra/3_118.mp3,Kendra,18.336009070294786,-2.6842105263157894,3.0,Kendra_118
422,119.0,Kendra/3_119.mp3,Kendra,18.336009070294786,-2.3684210526315788,3.0,Kendra_119
423,121.0,Kendra/3_121.mp3,Kendra,18.336009070294786,-2.0526315789473686,3.0,Kendra_121
424,124.0,Kendra/3_124.mp3,Kendra,18.336009070294786,-1.736842105263158,3.0,Kendra_124
425,126.0,Kendra/3_126.mp3,Kendra,18.336009070294786,-1.4210526315789473,3.0,Kendra_126
426,128.0,Kendra/3_128.mp3,Kendra,18.336009070294786,-1.105263157894737,3.0,Kendra_128
427,129.0,Kendra/3_129.mp3,Kendra,18.336009070294786,-0.7894736842105265,3.0,Kendra_129
428,131.0,Kendra/3_131.mp3,Kendra,18.336009070294786,-0.47368421052631593,3.0,Kendra_131
429,134.0,Kendra/3_134.mp3,Kendra,18.336009070294786,-0.1578947368421053,3.0,Kendra_134
430,135.0,Kendra/3_135.mp3,Kendra,18.336009070294786,0.1578947368421053,3.0,Kendra_135
431,137.0,Kendra/3_137.mp3,Kendra,18.336009070294786,0.4736842105263155,3.0,Kendra_137
432,141.0,Kendra/3_141.mp3,Kendra,18.336009070294786,0.7894736842105261,3.0,Kendra_141
433,144.0,Kendra/3_144.mp3,Kendra,18.336009070294786,1.1052631578947363,3.0,Kendra_144
434,146.0,Kendra/3_146.mp3,Kendra,18.336009070294786,1.421052631578947,3.0,Kendra_146
435,148.0,Kendra/3_148.mp3,Kendra,18.336009070294786,1.7368421052631575,3.0,Kendra_148
436,151.0,Kendra/3_151.mp3,Kendra,18.336009070294786,2.052631578947368,3.0,Kendra_151
437,153.0,Kendra/3_153.mp3,Kendra,18.336009070294786,2.3684210526315788,3.0,Kendra_153
438,155.0,Kendra/3_155.mp3,Kendra,18.336009070294786,2.6842105263157894,3.0,Kendra_155
439,156.0,Kendra/3_156.mp3,Kendra,18.336009070294786,3.0,3.0,Kendra_156
440,118.0,Kendra/4_118.mp3,Kendra,16.56,-3.0,4.0,Kendra_118
441,120.0,Kendra/4_120.mp3,Kendra,16.56,-2.6842105263157894,4.0,Kendra_120
442,124.0,Kendra/4_124.mp3,Kendra,16.56,-2.3684210526315788,4.0,Kendra_124
443,127.0,Kendra/4_127.mp3,Kendra,16.56,-2.0526315789473686,4.0,Kendra_127
444,129.0,Kendra/4_129.mp3,Kendra,16.56,-1.736842105263158,4.0,Kendra_129
445,131.0,Kendra/4_131.mp3,Kendra,16.56,-1.4210526315789473,4.0,Kendra_131
446,133.0,Kendra/4_133.mp3,Kendra,16.56,-1.105263157894737,4.0,Kendra_133
447,134.0,Kendra/4_134.mp3,Kendra,16.56,-0.7894736842105265,4.0,Kendra_134
448,137.0,Kendra/4_137.mp3,Kendra,16.56,-0.47368421052631593,4.0,Kendra_137
449,140.0,Kendra/4_140.mp3,Kendra,16.56,-0.1578947368421053,4.0,Kendra_140
450,143.0,Kendra/4_143.mp3,Kendra,16.56,0.1578947368421053,4.0,Kendra_143
451,145.0,Kendra/4_145.mp3,Kendra,16.56,0.4736842105263155,4.0,Kendra_145
452,147.0,Kendra/4_147.mp3,Kendra,16.56,0.7894736842105261,4.0,Kendra_147
453,151.0,Kendra/4_151.mp3,Kendra,16.56,1.1052631578947363,4.0,Kendra_151
454,153.0,Kendra/4_153.mp3,Kendra,16.56,1.421052631578947,4.0,Kendra_153
455,156.0,Kendra/4_156.mp3,Kendra,16.56,1.7368421052631575,4.0,Kendra_156
456,159.0,Kendra/4_159.mp3,Kendra,16.56,2.052631578947368,4.0,Kendra_159
457,161.0,Kendra/4_161.mp3,Kendra,16.56,2.3684210526315788,4.0,Kendra_161
458,164.0,Kendra/4_164.mp3,Kendra,16.56,2.6842105263157894,4.0,Kendra_164
459,165.0,Kendra/4_165.mp3,Kendra,16.56,3.0,4.0,Kendra_165
460,120.0,Kendra/5_120.mp3,Kendra,17.328027210884354,-3.0,5.0,Kendra_120
461,124.0,Kendra/5_124.mp3,Kendra,17.328027210884354,-2.6842105263157894,5.0,Kendra_124
462,125.0,Kendra/5_125.mp3,Kendra,17.328027210884354,-2.3684210526315788,5.0,Kendra_125
463,128.0,Kendra/5_128.mp3,Kendra,17.328027210884354,-2.0526315789473686,5.0,Kendra_128
464,130.0,Kendra/5_130.mp3,Kendra,17.328027210884354,-1.736842105263158,5.0,Kendra_130
465,134.0,Kendra/5_134.mp3,Kendra,17.328027210884354,-1.4210526315789473,5.0,Kendra_134
466,135.0,Kendra/5_135.mp3,Kendra,17.328027210884354,-1.105263157894737,5.0,Kendra_135
467,138.0,Kendra/5_138.mp3,Kendra,17.328027210884354,-0.7894736842105265,5.0,Kendra_138
468,139.0,Kendra/5_139.mp3,Kendra,17.328027210884354,-0.47368421052631593,5.0,Kendra_139
469,142.0,Kendra/5_142.mp3,Kendra,17.328027210884354,-0.1578947368421053,5.0,Kendra_142
470,143.0,Kendra/5_143.mp3,Kendra,17.328027210884354,0.1578947368421053,5.0,Kendra_143
471,146.0,Kendra/5_146.mp3,Kendra,17.328027210884354,0.4736842105263155,5.0,Kendra_146
472,147.0,Kendra/5_147.mp3,Kendra,17.328027210884354,0.7894736842105261,5.0,Kendra_147
473,150.0,Kendra/5_150.mp3,Kendra,17.328027210884354,1.1052631578947363,5.0,Kendra_150
474,152.0,Kendra/5_152.mp3,Kendra,17.328027210884354,1.421052631578947,5.0,Kendra_152
475,154.0,Kendra/5_154.mp3,Kendra,17.328027210884354,1.7368421052631575,5.0,Kendra_154
476,157.0,Kendra/5_157.mp3,Kendra,17.328027210884354,2.052631578947368,5.0,Kendra_157
477,159.0,Kendra/5_159.mp3,Kendra,17.328027210884354,2.3684210526315788,5.0,Kendra_159
478,163.0,Kendra/5_163.mp3,Kendra,17.328027210884354,2.6842105263157894,5.0,Kendra_163
479,165.0,Kendra/5_165.mp3,Kendra,17.328027210884354,3.0,5.0,Kendra_165
480,84.0,Matthew/0_84.mp3,Matthew,11.712018140589569,-3.0,0.0,Matthew_84
481,85.0,Matthew/0_85.mp3,Matthew,11.712018140589569,-2.6842105263157894,0.0,Matthew_85
482,87.0,Matthew/0_87.mp3,Matthew,11.712018140589569,-2.3684210526315788,0.0,Matthew_87
483,89.0,Matthew/0_89.mp3,Matthew,11.712018140589569,-2.0526315789473686,0.0,Matthew_89
484,90.0,Matthew/0_90.mp3,Matthew,11.712018140589569,-1.736842105263158,0.0,Matthew_90
485,93.0,Matthew/0_93.mp3,Matthew,11.712018140589569,-1.4210526315789473,0.0,Matthew_93
486,94.0,Matthew/0_94.mp3,Matthew,11.712018140589569,-1.105263157894737,0.0,Matthew_94
487,96.0,Matthew/0_96.mp3,Matthew,11.712018140589569,-0.7894736842105265,0.0,Matthew_96
488,97.0,Matthew/0_97.mp3,Matthew,11.712018140589569,-0.47368421052631593,0.0,Matthew_97
489,99.0,Matthew/0_99.mp3,Matthew,11.712018140589569,-0.1578947368421053,0.0,Matthew_99
490,99.0,Matthew/0_99.mp3,Matthew,11.712018140589569,0.1578947368421053,0.0,Matthew_99
491,103.0,Matthew/0_103.mp3,Matthew,11.712018140589569,0.4736842105263155,0.0,Matthew_103
492,103.0,Matthew/0_103.mp3,Matthew,11.712018140589569,0.7894736842105261,0.0,Matthew_103
493,106.0,Matthew/0_106.mp3,Matthew,11.712018140589569,1.1052631578947363,0.0,Matthew_106
494,107.0,Matthew/0_107.mp3,Matthew,11.712018140589569,1.421052631578947,0.0,Matthew_107
495,109.0,Matthew/0_109.mp3,Matthew,11.712018140589569,1.7368421052631575,0.0,Matthew_109
496,112.0,Matthew/0_112.mp3,Matthew,11.712018140589569,2.052631578947368,0.0,Matthew_112
497,114.0,Matthew/0_114.mp3,Matthew,11.712018140589569,2.3684210526315788,0.0,Matthew_114
498,116.0,Matthew/0_116.mp3,Matthew,11.712018140589569,2.6842105263157894,0.0,Matthew_116
499,118.0,Matthew/0_118.mp3,Matthew,11.712018140589569,3.0,0.0,Matthew_118
500,83.0,Matthew/1_83.mp3,Matthew,11.4,-3.0,1.0,Matthew_83
501,84.0,Matthew/1_84.mp3,Matthew,11.4,-2.6842105263157894,1.0,Matthew_84
502,86.0,Matthew/1_86.mp3,Matthew,11.4,-2.3684210526315788,1.0,Matthew_86
503,87.0,Matthew/1_87.mp3,Matthew,11.4,-2.0526315789473686,1.0,Matthew_87
504,88.0,Matthew/1_88.mp3,Matthew,11.4,-1.736842105263158,1.0,Matthew_88
505,90.0,Matthew/1_90.mp3,Matthew,11.4,-1.4210526315789473,1.0,Matthew_90
506,92.0,Matthew/1_92.mp3,Matthew,11.4,-1.105263157894737,1.0,Matthew_92
507,93.0,Matthew/1_93.mp3,Matthew,11.4,-0.7894736842105265,1.0,Matthew_93
508,95.0,Matthew/1_95.mp3,Matthew,11.4,-0.47368421052631593,1.0,Matthew_95
509,98.0,Matthew/1_98.mp3,Matthew,11.4,-0.1578947368421053,1.0,Matthew_98
510,100.0,Matthew/1_100.mp3,Matthew,11.4,0.1578947368421053,1.0,Matthew_100
511,102.0,Matthew/1_102.mp3,Matthew,11.4,0.4736842105263155,1.0,Matthew_102
512,103.0,Matthew/1_103.mp3,Matthew,11.4,0.7894736842105261,1.0,Matthew_103
513,105.0,Matthew/1_105.mp3,Matthew,11.4,1.1052631578947363,1.0,Matthew_105
514,107.0,Matthew/1_107.mp3,Matthew,11.4,1.421052631578947,1.0,Matthew_107
515,109.0,Matthew/1_109.mp3,Matthew,11.4,1.7368421052631575,1.0,Matthew_109
516,111.0,Matthew/1_111.mp3,Matthew,11.4,2.052631578947368,1.0,Matthew_111
517,114.0,Matthew/1_114.mp3,Matthew,11.4,2.3684210526315788,1.0,Matthew_114
518,115.0,Matthew/1_115.mp3,Matthew,11.4,2.6842105263157894,1.0,Matthew_115
519,117.0,Matthew/1_117.mp3,Matthew,11.4,3.0,1.0,Matthew_117
520,85.0,Matthew/2_85.mp3,Matthew,10.176009070294784,-3.0,2.0,Matthew_85
521,86.0,Matthew/2_86.mp3,Matthew,10.176009070294784,-2.6842105263157894,2.0,Matthew_86
522,88.0,Matthew/2_88.mp3,Matthew,10.176009070294784,-2.3684210526315788,2.0,Matthew_88
523,90.0,Matthew/2_90.mp3,Matthew,10.176009070294784,-2.0526315789473686,2.0,Matthew_90
524,91.0,Matthew/2_91.mp3,Matthew,10.176009070294784,-1.736842105263158,2.0,Matthew_91
525,93.0,Matthew/2_93.mp3,Matthew,10.176009070294784,-1.4210526315789473,2.0,Matthew_93
526,95.0,Matthew/2_95.mp3,Matthew,10.176009070294784,-1.105263157894737,2.0,Matthew_95
527,96.0,Matthew/2_96.mp3,Matthew,10.176009070294784,-0.7894736842105265,2.0,Matthew_96
528,99.0,Matthew/2_99.mp3,Matthew,10.176009070294784,-0.47368421052631593,2.0,Matthew_99
529,100.0,Matthew/2_100.mp3,Matthew,10.176009070294784,-0.1578947368421053,2.0,Matthew_100
530,101.0,Matthew/2_101.mp3,Matthew,10.176009070294784,0.1578947368421053,2.0,Matthew_101
531,104.0,Matthew/2_104.mp3,Matthew,10.176009070294784,0.4736842105263155,2.0,Matthew_104
532,106.0,Matthew/2_106.mp3,Matthew,10.176009070294784,0.7894736842105261,2.0,Matthew_106
533,108.0,Matthew/2_108.mp3,Matthew,10.176009070294784,1.1052631578947363,2.0,Matthew_108
534,110.0,Matthew/2_110.mp3,Matthew,10.176009070294784,1.421052631578947,2.0,Matthew_110
535,112.0,Matthew/2_112.mp3,Matthew,10.176009070294784,1.7368421052631575,2.0,Matthew_112
536,115.0,Matthew/2_115.mp3,Matthew,10.176009070294784,2.052631578947368,2.0,Matthew_115
537,117.0,Matthew/2_117.mp3,Matthew,10.176009070294784,2.3684210526315788,2.0,Matthew_117
538,119.0,Matthew/2_119.mp3,Matthew,10.176009070294784,2.6842105263157894,2.0,Matthew_119
539,121.0,Matthew/2_121.mp3,Matthew,10.176009070294784,3.0,2.0,Matthew_121
540,88.0,Matthew/3_88.mp3,Matthew,15.312018140589569,-3.0,3.0,Matthew_88
541,89.0,Matthew/3_89.mp3,Matthew,15.312018140589569,-2.6842105263157894,3.0,Matthew_89
542,91.0,Matthew/3_91.mp3,Matthew,15.312018140589569,-2.3684210526315788,3.0,Matthew_91
543,92.0,Matthew/3_92.mp3,Matthew,15.312018140589569,-2.0526315789473686,3.0,Matthew_92
544,93.0,Matthew/3_93.mp3,Matthew,15.312018140589569,-1.736842105263158,3.0,Matthew_93
545,96.0,Matthew/3_96.mp3,Matthew,15.312018140589569,-1.4210526315789473,3.0,Matthew_96
546,98.0,Matthew/3_98.mp3,Matthew,15.312018140589569,-1.105263157894737,3.0,Matthew_98
547,98.0,Matthew/3_98.mp3,Matthew,15.312018140589569,-0.7894736842105265,3.0,Matthew_98
